CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_Forms	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201218420708	3	45	2	4	3	72	13	2	1	9	12	25	12	7	2	0	49	32	4	1996	JT2EB02E3T01	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	14	0	0	0
201218420748	2	1	2	2	4	72	13	1	0	8	12	14	14	0	2	0	12	471	30	2002	1FTYR44U22TA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218420748	3	1	2	2	4	72	13	1	0	8	12	14	14	0	2	0	52	37	3	2008	4A3AK24FX8E0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218420748	4	1	2	2	4	72	13	1	0	8	12	14	14	0	2	0	51	46	4	2001	YV1VS29511F6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218420857	2	45	2	4	6	72	13	1	0	8	8	30	43	0	2	0	7	402	14	2002	1B4HS48N52F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	13	8	1	12	0	0	0
201218421921	2	45	2	4	2	72	13	1	0	9	18	0	14	0	2	0	22	20	4	2002	1G2WK52JX2F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201218422101	3	1	2	2	3	72	13	2	0	9	13	10	12	1	2	0	49	53	5	2012	4T3BK3BB5CU0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218422924	2	45	2	4	1	72	13	1	0	7	17	0	14	0	2	0	42	401	14	2002	4JGAB54E32A2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218423127	2	45	2	4	3	72	13	1	0	7	99	99	14	0	2	0	12	23	4	2010	3FAHP0HA8AR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218423181	2	45	2	4	4	72	13	1	0	7	1	40	14	0	2	0	12	402	14	2012	1FMCU4K33CKB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218423224	2	3	2	3	6	72	13	1	1	7	9	0	14	0	2	0	22	32	6	2006	5Y2SL65886Z4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218423444	1	45	2	4	4	72	13	1	1	7	12	45	14	0	2	0	2	404	14	1996	1J4GZ78Y5TC2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218423707	2	20	2	6	6	72	13	1	0	7	0	30	14	0	2	0	49	402	14	1997	JT3GP10V4V00	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201218423718	2	45	2	4	6	72	13	1	0	7	5	50	14	0	2	0	12	442	20	2000	2FMDA5347YBA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218423718	3	45	2	4	6	72	13	1	0	7	5	50	14	0	2	0	49	40	4	2010	4T4BF3EK8AR0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218423718	4	45	2	4	6	72	13	1	0	7	5	50	14	0	2	0	49	40	4	1995	4T1SK12E6SU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201218423906	2	45	2	4	2	72	13	1	0	7	18	20	14	0	2	0	49	46	5	2008	JTDKB20U4877	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	1	12	36	0	0
201218424072	2	1	2	2	6	72	13	1	0	7	18	16	8	0	2	0	20	404	14	2005	2CNDL73F9561	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218424295	2	45	2	4	4	72	13	1	0	8	11	0	14	0	2	0	20	481	31	2005	1GCHC29U55E1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218424670	2	1	2	2	3	72	13	1	1	7	18	42	14	0	2	0	37	706	80	2005	1HFSC47465A4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	12	0	0	0
201218424942	2	20	2	6	2	72	13	1	0	8	2	34	14	0	2	0	2	404	14	2006	1J4GR48K56C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218425596	2	20	2	6	1	72	13	1	0	8	5	2	14	0	2	0	12	16	4	2007	2FAFP70WX7X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201218425596	3	20	2	6	1	72	13	1	0	8	5	2	14	0	2	0	49	49	6	2009	JTLKE50E9910	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	1	0	7	6	2	12	0	0	0
201218425666	2	45	2	4	1	72	13	1	0	8	3	3	14	0	2	0	52	34	4	2011	4A32B3FF5BE0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201218425712	2	45	2	4	1	72	13	1	0	8	16	30	14	0	2	0	35	39	4	2011	1N4AA5AP3BC8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	4	12	0	0	0
201218425840	2	1	2	1	2	72	13	1	0	8	21	18	14	0	2	0	7	472	30	2003	1D7HG38X53S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218426083	2	45	2	4	3	72	13	1	0	8	12	10	14	0	2	0	20	481	31	2000	1GCGC24R5YR2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201218426165	2	45	2	4	4	72	13	1	0	8	8	25	14	0	2	0	18	2	4	1992	1G4HR53L1NH4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218426165	3	45	2	4	4	72	13	1	0	8	8	25	14	0	2	0	49	402	14	2010	JTMRK4DV7A50	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201218426273	2	20	2	6	6	72	13	1	0	8	3	12	14	0	2	0	37	31	2	1998	1HGEJ8145WL1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218426273	3	20	2	6	6	72	13	1	0	8	3	12	14	0	2	0	20	471	30	2002	1GCCS1957282	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218426276	3	1	2	2	6	72	13	2	0	8	9	55	12	11	3	0	20	22	2	2007	1G1AL15F0772	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	1	12	0	0	0
201218426352	2	45	2	4	6	72	13	1	0	8	99	99	14	0	2	0	20	20	4	1997	2G1WL52M1V93	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218426397	2	45	2	4	6	72	13	1	0	8	12	30	14	0	2	0	42	401	14	1999	4JGAB54E9XA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218426450	2	3	2	3	1	72	13	1	0	9	21	30	14	0	2	0	6	54	6	2005	2C4GM48L85R4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	12	0	0	0
201218426521	2	45	2	4	1	72	13	1	0	9	17	0	14	0	2	0	21	21	4	2000	1G3NF52E0YC3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201218426566	2	45	2	4	1	72	13	1	0	9	11	0	14	0	2	0	20	441	20	1999	1GBDM19W1XB1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	12	0	0	0
201218426611	2	45	2	4	1	72	13	1	0	9	14	28	14	0	2	0	55	35	4	2004	KMHDN46D24U7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	14	0	0	0
201218426634	2	1	2	1	2	72	13	1	0	9	2	48	14	0	2	0	12	443	20	2004	2FMDA57664BA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218426634	3	1	2	1	2	72	13	1	0	9	2	48	14	0	2	0	20	461	21	1999	1GBFG15R6X10	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218426634	4	1	2	1	2	72	13	1	0	9	2	48	14	0	2	0	18	20	4	1996	2G4WF52K2T14	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218426696	2	45	2	4	2	72	13	1	0	9	9	30	14	0	2	0	12	13	4	1999	1FAFP13P8XW2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	9	1	12	0	0	0
201218426941	2	45	2	4	4	72	13	1	0	9	99	99	14	0	2	0	30	399	9	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218427158	2	45	2	4	6	72	13	1	0	9	16	0	14	0	2	0	7	482	31	2010	1D7RB1CT4AS1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218427397	2	1	2	1	1	72	13	1	0	9	2	33	14	0	2	0	30	46	4	2007	WVWKK73C67P0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	1	12	0	0	0
201218427397	3	1	2	1	1	72	13	1	0	9	2	33	14	0	2	0	2	405	14	2012	1C4PJMAK6CW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218427540	2	45	2	4	1	72	13	1	0	9	10	0	14	0	2	0	7	402	14	2000	1B4HS28N3YF1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201218427647	2	20	2	6	2	72	13	1	1	9	12	10	14	0	2	0	35	47	4	2010	1N4AL2AP6AC1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	12	8	1	12	0	0	0
201218427663	2	3	2	3	2	72	13	1	0	9	0	30	8	0	2	0	12	16	4	2007	2FAHP71W27X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	1	12	0	0	0
201218427681	2	45	2	4	2	72	13	1	0	9	9	30	14	0	2	0	49	40	4	2012	4T1BF1FK2CU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	9	1	12	0	0	0
201218427895	2	10	2	5	4	72	13	1	0	9	9	15	14	0	2	0	55	37	2	2005	KMHHM65D25U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218427895	3	10	2	5	4	72	13	1	0	9	9	15	14	0	2	0	49	40	4	2003	4T1BE32KX3U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	14	0	0	0
201218428020	2	45	2	4	4	72	13	1	0	9	9	30	14	0	2	0	55	401	14	2007	5NMSG73D17H0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	82	8	1	14	0	0	0
201218428152	2	45	2	4	6	72	13	1	0	9	99	99	14	0	2	0	59	36	1	2003	JTHFN48Y4300	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	99	8	1	12	0	0	0
201218428218	2	20	2	6	3	72	13	1	0	9	3	35	14	0	2	0	12	422	15	1998	1FMPU18L5WLB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218428335	2	45	2	4	3	72	13	1	0	9	9	0	14	0	2	0	45	421	15	2004	WP1AB29P04LA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	8	1	12	0	0	0
201218428421	2	20	2	6	1	72	13	1	0	9	5	30	14	0	2	0	12	442	20	2001	2FMZA50471BC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218428421	3	20	2	6	1	72	13	1	0	9	5	30	14	0	2	0	49	32	4	2000	1NXBR12EXYZ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218428421	4	20	2	6	1	72	13	1	0	9	5	30	14	0	2	0	53	40	5	2008	JS2YB413X851	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218428447	2	3	2	3	1	72	13	1	0	9	9	46	14	0	2	0	48	401	14	2011	JF2SHGGC4BH7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218428447	3	3	2	3	1	72	13	1	0	9	9	46	14	0	2	0	52	34	4	1996	4A3AJ46G3TE2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218428447	4	3	2	3	1	72	13	1	0	9	9	46	14	0	2	0	6	51	4	2005	2C3JA53G85H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218428447	5	3	2	3	1	72	13	1	0	9	9	46	14	0	2	0	49	32	4	2004	JTDBR32EX420	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218428536	2	20	2	6	2	72	13	1	0	9	2	30	14	0	2	0	12	15	4	1992	1FACP36XXNK1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201218428536	3	20	2	6	2	72	13	1	0	9	2	30	14	0	2	0	14	37	4	1998	1MEFM66L1WK6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218428619	2	45	2	4	3	72	13	1	0	9	7	30	14	0	2	0	7	41	4	2004	2B3HD46R84H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201218428697	1	45	2	4	4	72	13	1	0	9	8	0	14	0	2	0	23	471	30	2000	1GTCS195XY82	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218428742	2	45	2	4	4	72	13	1	1	9	10	30	14	0	2	0	13	5	9	1990	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218428788	2	45	2	4	6	72	13	1	0	9	12	0	14	0	2	0	12	17	4	2005	1FAFP53225A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	36	0	0
201218428808	2	10	2	5	1	72	13	2	0	9	0	53	14	0	2	0	54	38	3	2006	JH4DC53056S0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	12	0	0	0
201218428808	3	10	2	5	1	72	13	2	0	9	0	53	14	0	2	0	12	37	4	2008	1FAHP35N88W2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	4	12	0	0	0
201218428808	4	10	2	5	1	72	13	2	0	9	0	53	14	0	2	0	58	39	6	2007	JNRAS08W67X2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	12	0	0	0
201218428808	5	10	2	5	1	72	13	2	0	9	0	53	14	0	2	0	51	45	4	1999	YV1TS90D3X10	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	4	12	0	0	0
201218428819	3	10	2	5	1	72	13	2	0	8	16	56	12	6	2	0	37	31	2	1997	1HGEJ6222VL0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	4	12	0	0	0
201218428870	2	20	2	6	1	72	13	1	0	8	18	21	14	0	2	0	12	461	21	1996	1FMEE11H0THA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	14	0	0	0
201218428870	3	20	2	6	1	72	13	1	0	8	18	21	14	0	2	0	18	7	4	2002	2G4WS52J8212	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218428870	4	20	2	6	1	72	13	1	0	8	18	21	14	0	2	0	12	401	14	2002	1FMDU74W82ZC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218428910	3	20	2	6	1	72	13	2	0	8	14	55	12	6	2	0	37	31	4	2008	1HGFA16818L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	4	12	0	0	0
201218428930	2	20	2	6	1	72	13	1	0	9	19	15	14	0	2	0	7	39	3	1992	JB3XD44S4NY0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201218429129	2	45	2	4	1	72	13	1	0	8	1	5	14	0	2	0	20	9	2	2011	2G1FK1EJ7B91	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	1	12	0	0	0
201218429447	2	45	2	4	1	72	13	1	0	9	5	30	14	0	2	0	20	481	31	2010	3GCRKREA3AG1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	6	2	12	36	0	0
201218429583	2	45	2	4	1	72	13	1	1	10	12	55	14	0	2	0	7	482	31	2008	1D7HA18N68S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	12	0	0	0
201218429629	2	1	2	1	1	72	13	1	0	10	2	10	14	0	2	0	23	8	6	2008	1GKER23708J1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	6	2	12	0	0	0
201218429712	3	1	2	1	3	72	13	2	0	9	6	35	12	6	2	0	12	401	14	2002	1FMZU73E32ZA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218429750	2	45	2	4	3	72	13	1	0	9	5	0	14	0	2	0	20	482	31	2002	3GNEK13T32G2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	8	1	12	0	0	0
201218429866	2	20	2	6	6	72	13	1	0	9	0	5	14	0	2	0	18	7	4	1998	2G4WS52M4W14	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218429866	3	20	2	6	6	72	13	1	0	9	0	5	14	0	2	0	12	23	4	2012	3FAHP0JG9CR3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	36	0	0
201218429920	2	45	2	4	6	72	13	1	0	9	0	45	14	0	2	0	20	36	2	2004	2G1WX12K3491	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201218429974	2	45	2	4	1	72	13	1	0	9	1	20	14	0	2	0	12	16	4	2009	2FAHP71V29X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	7	6	2	12	36	0	0
201218429974	3	45	2	4	1	72	13	1	0	9	1	20	14	0	2	0	12	16	4	2011	2FABP7BV6BX1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	6	6	2	12	36	0	0
201218430019	2	45	2	4	1	72	13	1	1	9	6	0	14	0	2	0	49	43	4	1997	4T1BF12BXVU2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218430067	2	20	2	6	2	72	13	1	0	8	5	30	31	0	2	0	20	36	2	2002	2G1WW12EX291	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	12	0	0	0
201218430087	2	20	2	6	2	72	13	1	0	8	5	55	14	0	2	0	42	401	14	2008	4JGBB86E98A3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	2	12	0	0	0
201218430255	2	45	2	4	2	72	13	1	0	8	5	30	14	0	2	0	49	442	20	2000	4T3ZF13C3YU1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218430346	2	45	2	4	2	72	13	1	0	10	3	40	14	0	2	0	2	404	14	2002	1J4GW58N12C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218430346	3	45	2	4	2	72	13	1	0	10	3	40	14	0	2	0	35	43	4	2007	3N1AB61E07L6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218430439	2	20	2	6	1	72	13	1	0	9	4	55	14	0	2	0	23	481	31	2000	1GTEC14V5YZ1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218430449	2	3	2	3	1	72	13	1	0	9	5	30	14	0	2	0	22	999	49	9999	999999999999	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	9	1	12	99	99	0
201218430542	2	20	2	6	2	72	13	1	0	9	4	5	14	0	2	0	23	431	16	2001	3GKFK16T21G1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218430756	2	1	2	2	6	72	13	1	0	9	13	45	14	0	2	0	12	402	14	2012	1FMCU0EG8CKC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	36	0	0
201218430939	3	10	2	5	4	72	13	2	0	8	4	10	12	6	2	0	18	20	9	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	8	1	12	0	0	0
201218430976	1	45	2	4	1	72	13	1	0	10	7	30	14	0	2	0	35	50	5	2011	3N1BC1CP2BL5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218431037	2	20	2	6	4	72	13	1	0	8	1	0	14	0	2	0	20	22	4	2006	1G1AK55F0678	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	1	12	0	0	0
201218431254	2	45	2	4	4	72	13	1	0	8	13	15	14	0	2	0	12	24	6	2008	2FMDK38C18BA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201218431284	2	45	2	4	3	72	13	1	0	10	99	99	14	0	2	0	35	51	6	2009	JN8AS58T79W3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	4	12	0	0	0
201218431329	2	45	2	4	4	72	13	1	0	8	15	0	14	0	2	0	12	17	9	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
201218431409	2	45	2	4	6	72	13	1	0	10	14	15	14	0	2	0	12	481	31	1999	1FTNX20L0XEC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	1	12	0	0	0
201218431622	2	45	2	4	4	72	13	1	0	9	15	30	14	0	2	0	34	34	4	2003	WBAEU33433PF	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218431861	2	20	2	6	1	72	13	1	0	10	23	30	14	0	2	0	2	404	14	1997	1J4GZ58S7VC5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218431869	3	1	2	2	1	72	13	2	0	10	11	25	12	8	2	0	7	41	4	1997	2B3HD46F5VH7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201218431925	2	45	2	4	1	72	13	1	0	10	99	99	14	0	2	0	19	3	4	1993	1G6CD53B8P42	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218432140	2	20	2	6	4	72	13	1	0	10	2	59	14	0	2	0	20	9	2	2011	2G1FB1ED9B91	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201218432140	3	20	2	6	4	72	13	1	0	10	2	59	14	0	2	0	37	32	2	2006	1HGCM72766A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218432140	4	20	2	6	4	72	13	1	0	10	2	59	14	0	2	0	34	401	14	2003	5UXFA53543LW	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218432374	2	20	2	6	6	72	13	1	0	8	6	35	14	0	2	0	20	441	20	1993	1GBDM19ZXPB2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	8	8	12	0	0	0
201218432374	3	20	2	6	6	72	13	1	0	8	6	35	14	0	2	0	49	442	20	2003	4T3ZF13C13U5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	8	12	0	0	0
201218432414	2	20	2	6	6	72	13	1	0	9	15	0	14	0	2	0	20	403	14	2007	1GNDS13S1722	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218432445	2	3	2	3	6	72	13	1	0	8	22	30	14	0	2	0	20	20	4	1998	2G1WN52K7W91	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	1	12	0	0	0
201218432451	2	3	2	3	6	72	13	1	0	8	4	52	14	0	2	0	18	22	4	2011	1G4GA5EC3BF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	1	14	0	0	0
201218432510	2	45	2	4	6	72	13	1	0	8	1	54	14	0	2	0	35	47	4	2005	1N4AL11DX5C3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	8	1	12	0	0	0
201218433060	2	45	2	4	3	72	13	1	0	10	9	55	14	0	2	0	55	33	4	2009	5NPET46C99H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218433060	3	45	2	4	3	72	13	1	0	10	9	55	14	0	2	0	49	402	14	2009	JTMBF33V59D0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	4	12	0	0	0
201218433197	2	45	2	4	4	72	13	1	0	10	13	0	14	0	2	0	30	47	3	2012	3VWVA7AT0CM6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218433242	2	45	2	4	4	72	13	1	0	10	99	99	14	0	2	0	54	36	4	2001	JH4KA96571C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	1	12	0	0	0
201218433281	1	45	2	4	6	72	13	1	1	10	12	45	14	0	2	0	37	402	14	2008	JHLRE48338C0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	1	12	0	0	0
201218433632	2	45	2	4	6	72	13	1	0	10	1	27	14	0	2	0	7	482	31	2007	1D7HU18217S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	1	12	0	0	0
201218433856	2	10	2	5	1	72	13	1	0	10	1	15	14	0	2	0	37	441	20	2009	5FNRL38799B0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	12	0	0	0
201218433856	3	10	2	5	1	72	13	1	0	10	1	15	14	0	2	0	20	441	20	1997	1GBDM19W3VB2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	1	12	0	0	0
